;地图 x y 名称 范围 数量 时间 集中刷几率(0~100) 刷新模式(0~1) 集中点X 集中点Y
代码  x     y     名称          范围  数量  时间
4     247   232   恶魔弓箭手      0     1     10
4     253   183   恶魔弓箭手      0     1     10
4     252   184   恶魔弓箭手      0     1     10
4     251   185   恶魔弓箭手      0     1     10
4     250   186   恶魔弓箭手      0     1     10
4     249   187   恶魔弓箭手      0     1     10
4     257   186   恶魔弓箭手      0     1     10
4     256   187   恶魔弓箭手      0     1     10
4     255   188   恶魔弓箭手      0     1     10
4     254   189   恶魔弓箭手      0     1     10
4     253   190   恶魔弓箭手      0     1     10
4     215   193   恶魔弓箭手      0     1     10
4     219   189   恶魔弓箭手      0     1     10

D2000 100   100   僵尸2           100   75    10
D2000 100   100   僵尸3           100   75    10
D2000 100   100   洞蛆            100   45    10
D2000 100   100   僵尸20          100   3     80
D2000 100   100   僵尸30          100   3     80
D2001 238   120   僵尸1           200   30    5
D2001 238   120   僵尸10          200   10    5
D2001 238   120   僵尸2           200   30    5
D2001 238   120   僵尸20          200   10    10
D2001 238   120   僵尸3           200   30    10
D2001 238   120   僵尸30          100   10    5
D2001 238   120   僵尸4           200   30    10
D2001 238   120   僵尸40          100   10    5
D2001 238   120   僵尸5           200   30    5
D2001 238   120   僵尸50          200   10    5
D2001 238   120   僵尸1           200   30    5
D2001 238   120   僵尸10          200   10    5
D2001 238   120   僵尸2           200   30    5
D2001 238   120   僵尸20          200   10    10
D2001 238   120   僵尸3           200   30    10
D2001 238   120   僵尸30          100   10    5
D2001 238   120   僵尸4           200   30    10
D2001 238   120   僵尸40          100   10    5
D2001 238   120   僵尸5           200   30    5
D2001 238   120   僵尸50          200   10    5


D2002 21    23    尸王            1     1     60
D2002 21    23    尸王3           1     1     30
D2002 21    23    尸王3           1     1     30
D2002 21    23    尸王3           1     1     30
D2002 21    23    僵尸1           1     7     10
D2002 21    23    僵尸10          1     1     10
D2002 21    23    僵尸2           1     7     10
D2002 21    23    僵尸20          1     1     10
D2002 21    23    僵尸3           1     7     10
D2002 21    23    僵尸30          1     1     10
D2002 21    23    僵尸4           1     7     10
D2002 21    23    僵尸40          1     1     10
D2002 21    23    僵尸5           1     7     10
D2002 21    23    僵尸50          1     1     10

D2004 49    44    红野猪           100   40    10
D2004 49    44    红野猪3          100   10    10
D2004 49    44    黑野猪           100   40    10
D2004 49    44    黑野猪3          100   10    10
D2004 49    44    黑野猪0          100   1     10
D2004 49    44    红野猪0          100   1     10

D2005 41    44    白野猪           100   2     10
D2005 41    44    楔蛾             100   20    10
D2005 41    44    白野猪          100   20    10
D2005 41    44    白野猪           20    1     10
D2005 41    44    黑野猪           100   40    10
D2005 41    44    红野猪           100   40    10
D2005 41    44    黑色恶蛆         100   40    10
D2005 41    44    红野猪3　　      100   10    10

D2006 31    38    黑野猪           100   40    10
D2006 31    38    红野猪           100   40    10
D2006 31    38    白野猪           100   5     15
D2006 31    38    黑色恶蛆         100   40    10
D2006 31    38    角蝇　           100   2    30
D2006 31    38    红野猪3          100   20    10
D2006 31    38    楔蛾             100   40    10
D2006 31    38    黑野猪3          100   20    10
D2006 31    38    白野猪           40    10    10

D2007 140   135   楔蛾             500   30    10
D2007 140   135   黑野猪           500   25    10
D2007 140   135   红野猪           500   25    10
D2007 140   135   白野猪          500   25    10
D2007 140   135   角蝇             500   2    10

D2008 41    74    楔蛾             100   35    10
D2008 41    74    红野猪           100   25    10
D2008 41    74    黑野猪           100   25    10
D2008 41    74    黑色恶蛆         100   40    10
D2008 41    74    角蝇             100   2     30
D2008 41    74    黑野猪3          100   30    10
D2008 41    74    红野猪3          100   20    10
D2008 41    74    白野猪0          100   10    10
D2008 41    74    白野猪           100   30     10
D2008 41    74    大老鼠           100   10    10
D2008 41    74    蝎蛇             100   10    10
D2008 41    74    双头金刚             100   1    60
D2008 41    74    双头血魔             100   1    60

D2009 41    44    蝎蛇             20    10    10
D2009 41    44    红野猪           100   40    10
D2009 41    44    楔蛾             100   20    10
D2009 41    44    白野猪           40    2     10
D2009 41    44    虹魔蝎卫         40    1     30
D2009 41    44    黑野猪           100   20    10
D2009 41    44    蝎蛇             100   20    10
D2009 41    44    白野猪0          100   10    10
D2009 41    44    红野猪3          100   20    10
D2009 41    44    黑野猪3          100   20    10
D2009 41    74    双头金刚             100   1    60
D2009 41    74    双头血魔             100   1    60

D2010 155   231   楔蛾            500   20    10
D2010 155   231   黑色恶蛆        500   20    10
D2010 155   231   虹魔猪卫        500   1     30
D2010 155   231   白野猪0         500   20    10
D2010 155   231   红野猪          500   20    10
D2010 155   231   黑野猪          500   20    10
D2010 155   231   红野猪3         500   5     10
D2010 155   231   黑野猪3         500   5     10
D2010 155   231   邪恶毒蛇        500   3     30
D2010 155   231   蝎蛇            500   20    10
D2010 155   231   虹魔猪卫0       500   1     30
D2011 32    31    虹魔蝎卫        5     1     30
D2011 32    31    祖玛雕橡        20    20    10
D2011 32    31    虹魔蝎卫0       5     1     30
D2011 32    31    白野猪0         50    20    10
D2011 32    31    红野猪3         50    20    10
D2011 32    31    黑野猪3         50    30    10
D2011 32    31    蝎蛇            50    20    10
D2011 32    31    祖玛卫士        50    5    10
D2011 32    31    祖玛弓箭手      50    5    10
D2011 32    31    祖玛弓箭手     50   5    10
D2011 32    31    祖玛卫士        50    15    10
D2011 32    31    祖玛弓箭手      50    15    10
D2011 32    31    祖玛弓箭手     50   15    10
D2011 32    31    楔蛾            50    20    10
D2011 32    31    白野猪          50    3     10
D2011 41    74    双头金刚             100   1    60
D2011 41    74    双头血魔             100   1    60


炼狱回廊
D2012 48    47    祖玛雕橡       50    40    10
D2012 48    47    祖玛雕橡       200    15    10
D2012 48    47    祖玛卫士       200    15     10
D2012 48    47    祖玛卫士        50    35    10
D2012 48    47    祖玛弓箭手     200    15     10
D2012 48    47    蝎蛇            50    30    10
D2012 48    47    虹魔蝎卫        50    1     30
D2012 48    47    祖玛弓箭手      50    30    10
D2012 48    47    楔蛾            50    20    10
D2012 48    47    虹魔猪卫        50    1     60
D2012 48    47    大老鼠          50    20    10
D2012 48    47    白野猪0         50    10    10
D2012 48    47    红野猪3         50    10    10
D2012 48    47    黑野猪3         50    10    10
D2012 41    74    双头金刚             100   1    60
D2012 41    74    双头血魔             100   1    60


封魔殿
D2013 55    55    虹魔教主        50    1     60
D2013 43    44    祖玛雕橡        100   30    30
D2013 43    44    祖玛雕橡       100   20    30
D2013 43    44    祖玛雕橡0       100   10    30
D2013 43    44    祖玛卫士        100   30    30
D2013 43    44    祖玛卫士0      100   5    60
D2013 43    44    祖玛卫士       100   20    30
D2013 43    44    祖玛弓箭手      100   30    30 
D2013 43    44    祖玛弓箭手0     100   10    30
D2013 43    44    祖玛弓箭手     100   10    30
D2013 43    44    虹魔猪卫        100   1     30
D2013 43    44    虹魔猪卫0       100   1     30
D2013 43    44    虹魔蝎卫        100   1     30
D2013 43    44    虹魔蝎卫0       100   1     30
D2013 43    44    角蝇            100   1    10
D2013 43    44    楔蛾            100   30    10
D2013 41    74    双头金刚             100   1    60
D2013 41    74    双头血魔             100   1    60





B341  18    19    沃玛卫士        20    2     30
M100  30    40    红野猪0         500   20    7
M100  30    40    红野猪          500   20    7
M100  30    40    黑野猪0         500   20    7
M100  30    40    黑野猪          500   20    7
M100  30    40    白野猪0         500   20    7
M100  30    40    白野猪          500   5     7
M100  30    40    蝎蛇            500   15    7
M100  30    40    虹魔猪卫        500   1     30
M100  30    40    虹魔猪卫0       500   1     30

T134  15    25    暴牙蜘蛛        20    15    10
T134  15    25    天狼蜘蛛        20    15    10
T234  15    25    暴牙蜘蛛        20    15    10
T234  15    25    天狼蜘蛛        20    15    10
T334  15    25    暴牙蜘蛛        20    15    10
T334  15    25    天狼蜘蛛        20    15    10


;苍月岛
5 162 220 半兽战士  200 30 30
5 162 220 半兽人    200 10 30
5 162 220 骷髅0     200 50 30
5 162 220 骷髅战士0 150 50 30
5 162 220 宝箱      50  10 30
5 162 220 宝箱0     500 1  60
5 400 400 半兽战士  50  30 30
5 400 400 半兽勇士10  400 20 60
5 400 400 半兽勇士1   400 10 40



D2051 100   110   恶灵僵尸          100   60    15
D2051 100   110   恶灵僵尸0         100   5     15
D2051 100   110   恶灵尸王          100   60    15
D2051 100   110   恶灵尸王0         100   5     15
D2052 50    50    恶灵僵尸          50    70    15    
D2052 50    50    恶灵僵尸0         50    5     15
D2052 50    50    恶灵尸王          50    70    15
D2052 50    50    恶灵尸王0         50    5     15

D2053 150   160   恶灵僵尸          150   100    10
D2053 150   160   恶灵僵尸0         150   5     10    
D2053 150   160   恶灵尸王          150   100    10
D2053 150   160   恶灵尸王0         150   5     10

D2061 100   100   骷髅弓箭手        100   50    20
D2061 100   100   骷髅长枪兵        100   50    20
D2061 100   100   骷髅刀斧手        100   100   20
D2061 100   100   恶灵僵尸          100   100   20
D2061 100   100   恶灵尸王          100   100   20
D2062 100   90    骷髅长枪兵        100   100   25
D2062 100   90    骷髅刀斧手        100   100   25
D2062 100   90    骷髅弓箭手        100   100   25
D2062 100   90    骷髅弓箭手0       100   2     25
D2063 100   90    恶灵尸王          100   50    25
D2063 100   90    骷髅刀斧手        100   100   25
D2063 100   90    骷髅刀斧手0       100   2     25
D2063 100   90    骷髅长枪兵        100   100   25
D2063 100   90    骷髅弓箭手        100   100   25
D2064 110   115   恶灵僵尸          100   100   25
D2064 110   115   恶灵尸王          100   100   25
D2064 110   115   恶灵僵尸0         100   5     25
D2064 110   115   骷髅弓箭手        100   100   20
D2064 110   115   骷髅锤兵          100   50    20
D2064 110   115   骷髅长枪兵        100   100   20

D2067 150   160   骷髅长枪兵0       150   80    20    
D2067 150   160   骷髅锤兵          150   80   20
D2067 150   160   骷髅锤兵0         150   2     30
D2067 150   160   骷髅弓箭手        150   80   20
D2067 150   160   骷髅锤兵0         150   2     30
D2067 150   160   骷髅锤兵          150   80   25
D2067 150   160   骷髅长枪兵        150   80   25
D2067 150   160   骷髅刀斧手0       150   5     25
D2067 150   160   骷髅刀斧手        150   80   25
D2067 150   160   黄泉教主0         150   1     60
D2067 100   100   黄泉教主          5     1     30

D2071 150   150   牛头魔          150   50    20
D2071 150   150   牛头魔0         150   3     20
D2071 150   150   牛魔斗士        150   50    20
D2071 150   150   牛魔斗士0       150   3     20
D2071 150   150   牛魔战士        150   50    20
D2071 150   150   牛魔战士0       150   3     20
D2071 150   150   牛魔法师        150   20    20
D2071 150   150   牛魔将军        150   30    20 
   
D2072 150   170   牛头魔          150   60    20
D2072 150   170   牛魔法师0       150   5     20
D2072 150   170   牛头战士        150   60    20
D2072 150   170   牛魔斗士0       150   2     20
D2072 150   170   牛魔祭司0       150   5     20
D2072 150   170   牛魔法师        150   20    20
D2072 150   170   牛魔斗士        150   60    20   

D2073 200   220   牛头魔        200   50    20
D2073 200   220   牛头魔0       200   5     20
D2073 200   220   牛魔侍卫      200   50    20
D2073 200   220   牛魔战士      200   50    20
D2073 200   220   牛魔祭司      200   40    20
D2073 200   220   牛魔战士0     200   1     20
D2073 200   220   牛魔斗士      200   45    20
D2073 200   220   牛魔斗士0     200   20    20
D2073 200   220   牛魔法师0     200   1     20
D2073 200   220   牛魔法师      200   30    20    
D2073 200   220   牛魔祭司0     200   5    20
D2075 100   100   牛魔战士0     100   5     20
D2075 100   100   牛魔法师      100   25    20
D2075 100   100   牛魔法师0     100   5     20
D2075 100   100   牛魔将军      100   40    20
D2075 100   100   牛魔将军0     100   5     20
D2075 100   100   牛魔战士      100   30    20
D2075 250 250     牛魔祭司      250   20    20
D2075 250 250     牛魔祭司0     250   10    20
D2075 250 250     牛头魔        250   20    20
D2075 250 250     牛头魔0       250   5     20
D2075 250 250     牛魔斗士      250   20    20
D2075 200 200     牛魔斗士0     200   5    120
D2076 100   100   牛头魔        100   45    20
D2076 100   100   牛魔斗士      100   50    20
D2076 100   100   牛魔侍卫      100   50    20
D2076 100   100   牛魔将军      100   30    20
D2076 100   100   牛魔将军0     100   10    20
D2076 100   100   牛魔祭司      100   35    20   
D2076 250 250     牛头魔0       250    5    20
D2076 250 250     牛魔斗士0     250    5    20
D2076 250 250     牛魔侍卫0     250    5    20
D2076 250 250     牛魔祭司0     250    5    20
D2076 250 250     牛魔斗士      100   50    20
D2076 200 200     牛魔将军      100   20    20 
D2078 150   150   牛头魔        150   55    30
D2078 150   150   牛魔斗士      150   55    30
D2078 150   150   牛魔将军      150   55    30
D2078 150   150   牛魔法师      150   55    30
D2078 150   150   牛魔战士0     150   5     30
D2078 150   150   牛头魔        150   35    30
D2078 150   150   牛魔将军0     150   1     30
D2078 150   150   牛魔法师0     150   1     30
D2078 150   150   牛魔祭司      150   25    30
D2078 150   150   牛魔祭司0     150   1     30
D2078 200   200   牛头魔        150   35    30
D2078 200   200   牛魔斗士      150   35    30
D2078 200   200   牛魔将军      150   35    30
D2078 200   200   牛魔法师      150   35    30
D2078 200   200   牛魔战士      150   5     30
D2078 200   200   牛魔祭司      150   25    30

D2079 67      67       牛魔将军          200       90        10
D2079 38      67       牛魔战士          200        70        10
D2079 67      67       牛魔祭司          200       90        10
D2079 67      37       牛头魔            200         30       5
D2079 52      51       牛魔王0           0        1     120
D2079 52      51       牛魔王            100      1     60
D2079 52      51       暗之牛魔王        0        1     120
D2079 52      51       牛魔将军0          200      36      10
D2079 52      51       牛魔法师          200       25       10
D2079 52      51       牛魔祭司0          200      36      10

;6个爆衣服的刷怪
T232  22    24    暗之沃玛教主   3   1     30
T339  18    26    暗之骷髅精灵   3   1     30
T219  50   80     暗之双头金刚   3   1     30
T315  150  140    暗之黄泉教主   3   1     30
T118  14    15    暗之双头血魔   3   1     30
T218  14    17    暗之虹魔教主   3   1     30

;幻境一层
H001 75 75 恶灵僵尸8 75 60  20
H001 75 75 恶灵僵尸8 75 60  20
H001 75 75 恶灵僵尸8 75 60  20
H001 75 75 恶灵僵尸8 75 60  20
H001 75 75 恶灵尸王8 75 40  20
H001 75 75 蜈蚣8    75 60  20
H001 75 75 黑色恶蛆8  75 60  20
H001 75 75 跳跳蜂8  75 60  20
H001 75 75 钳虫8  75 60  20 
;;特殊
H001 75 75 尸王8  75 2 30
H001 75 75 尸王8  75 2 30
H001 75 75 骷髅精灵8   75 2 15
H001 75 75 骷髅精灵8 75 2 15
H001 75 75 骷髅精灵8 75 2 15 
;幻境二层
H002   242  177     红野猪8        200     50       10
H002   242  177     红野猪8        200     50       10
H002   242  177     红野猪8        200     50       10
H002   242  177     红野猪8        200     50       10
H002   242  177     红野猪8        200     50       10
H002   242  177     黑野猪8        200     50       10
H002   242  177     黑野猪8        200     50       10
H002   242  177     黑野猪8        200     50       10
H002   242  177     黑野猪8        200     50       10
H002   200  200    楔蛾8          200    50       10
H002   200  200    蝎蛇8          200    50       10
;幻境三层
H003    50      50      火焰沃玛8       20      10        10
H003    50      50      沃玛战士8       20      10        10
H003    60      60      沃玛勇士8       20      10        10
H003    60      60      沃玛战将8       20      10        10
H003    60      60      火焰沃玛8       20      10        10
H003    60      60      沃玛战士8       20      10        10
H003    40      50      沃玛勇士8       20      10        10
H003    40      50      沃玛战将8       20      10        10
H003    40      50      火焰沃玛8       20      10        10
H003    40      50      沃玛战士8       20      10        10
H003    40      50      沃玛战将8       20      10        10
H003    40      50      火焰沃玛8       20      10        10
H003    40      50      沃玛战将8       20      10        10
H003    50      40      沃玛勇士8       20      10        10
H003    50      40      沃玛战将8       20      10        10
H003    50      40      火焰沃玛8       20      10        10
H003    50      40      沃玛战士8       20      10        10
H003    60      50      沃玛勇士8       20      10        10
H003    60      50      沃玛战将8       20      10        10
H003    60      50      火焰沃玛8       20      10        10
H003    60      50      沃玛战士8       20      10        10
H003    50      60      沃玛勇士8       20      10        10
H003    50      60      沃玛战将8       20      10        10
;;特殊
H003    50      50      沃玛卫士8       30      2       30 
H003    50      50      沃玛教主        30      1       30 
;幻境四层
H004   19   39     黑色恶蛆8        70     20       7
H004   97   81     黑色恶蛆8        70     20       7
H004   57   166    黑色恶蛆8        70     20       7
H004   178  127    黑色恶蛆8        70     20       7
H004   19   39     跳跳蜂8        70     15        7
H004   97   81     跳跳蜂8        70     15        7
H004   57   166    跳跳蜂8        70     15        7
H004   178  127    跳跳蜂8        70     15        7
H004   19   39     巨型蠕虫8      70     15        7
H004   97   81     巨型蠕虫8      70     15        7
H004   57   166    巨型蠕虫8      70     15        7
H004   178  127    巨型蠕虫8      70     15        7
H004   19   39     钳虫8    70     20       7
H004   97   81     钳虫8    70     20       7
H004   57   166    钳虫8    70     20       7
H004   178  127    钳虫8    70     20       7
H004   100  100    钳虫8    100    10       10 50
H004   100  100    钳虫8    100    10       10 50
H004   100  100    蜈蚣8        100    80       7
H004   100  100    蜈蚣8        100    10       10 50
H004   100  100    蜈蚣8        100    10       10 50
H004   100  100    邪恶钳虫8  100    2       60
H004   100  100    蜈蚣8       50     2        20
H004   100  100    跳跳蜂8       50     2        20
H004   100  100    巨型蠕虫8     50     2        20
H004   100  100    钳虫8   50     2        20 
;;特殊
H004    83    168   触龙神8     40   1   30
;幻境五层
H005 200 190 骷髅锤兵8 100 20 8
H005 200 190 骷髅长枪兵8 100 80 8
H005 145 80 骷髅刀斧手8 100 80 8
H005 145 80 骷髅弓箭手8 100 20 10
H005 100 125 骷髅刀斧手8 100 80 8
H005 100 125 骷髅锤兵8 100 20 10
H005 200 190 骷髅弓箭手8 100 20 20
H005 100 125 骷髅长枪兵8 100 20 20
H005 100 145 骷髅长枪兵8 100 80 8
H005 100 145 骷髅刀斧手8 100 20 10
H005 100 140 骷髅刀斧手8 100 20 60
H005 200 190 骷髅刀斧手8 100 20 10
H005 100 125 骷髅锤兵8 100 20 20
H005 100 125 骷髅刀斧手8 100 20 10
H005 100 125 骷髅长枪兵8 100 20 20
H005 100 125 黄泉教主8 100 1 30 
;幻境六层
H006    100  100    黑色恶蛆8        100     40        5
H006    100  100    黑色恶蛆8        100     40        5
H006    100  100    楔蛾8            100     40        5
H006    100  100    楔蛾8            100     40        5
H006    100  100    楔蛾8            100     40        5
H006    100  100    蝎蛇8            100     50        5
H006    100  100    白野猪8         100      20        5
H006    100  100    白野猪0         100      5         5
H006    100  100    白野猪0         100      5         5
H006    100  100    白野猪8          100      4       15
H006    100  100    白野猪8          100      4       10
H006    100  100    邪恶毒蛇8        100      1       20 
;幻境迷宫
T2061   19   24    角蝇8     5     1      10
T2061   19   24    楔蛾8     5     1      10
T2061   19   24    电僵王8   5     1      10
T2062   19   24    角蝇8     5     1      10
T2062   19   24    楔蛾8     5     1      10
T2062   19   24    电僵王8   5     1      10
T2063   19   24    角蝇8     5     1      10
T2063   19   24    楔蛾8     5     1      10
T2063   19   24    电僵王8   5     1      10
T3061   19   24    角蝇8     5     1      10
T3061   19   24    楔蛾8     5     1      10
T3061   19   24    电僵王8   5     1      10
T3062   19   24    角蝇8     5     1      10
T3062   19   24    楔蛾8     5     1      10
T3062   19   24    电僵王8   5     1      10
T3063   19   24    角蝇8     5     1      10
T3063   19   24    楔蛾8     5     1      10
T3063   19   24    电僵王8   5     1      10 
;;特殊
T1061   19   24    角蝇8     5     1      10
T1061   19   24    楔蛾8     5     1      10
T1061   19   24    电僵王8   5     1      10
T1061   19   24    重装使者  5     1      60
;幻境八层
H008   61    26    祖玛雕像     10       10      10
H008   61    26    祖玛雕像0     10       10      10
H008   40    45    祖玛卫士     20       10      10
H008   40    45    祖玛卫士0     20       10      10
H008   40    45    祖玛弓箭手   50       50      10
H008   40    45    祖玛弓箭手0   50       50      10
H008   26    58    祖玛雕像     10       10      10
H008   26    58    祖玛雕像0     10       10      10
H008   20    45    祖玛卫士     10        5      10
H008   20    45    祖玛卫士0     10        5      10
H008   40    25    祖玛卫士     10        5      10
H008   40    25    祖玛卫士0     10        5      10
H008   65    35    祖玛雕像     10        5      10
H008   65    35    祖玛雕像0     10        5      10
H008   40    65    祖玛雕像     10        5      10
H008   40    65    祖玛雕像     10        5      10
H008   40    45    楔蛾8         60       60      10 
;;特殊
H008   40    45    虹魔蝎卫8   30        1      30
H008   40    45    虹魔猪卫8   30        1      30
H008   25    29    虹魔教主8   10        1      30
;幻境九层
H009  128    91    月魔蜘蛛8   200       40      10
H009  128    91    天狼蜘蛛8   200       40       8
H009  128    91    钢牙蜘蛛8   200       40      10
H009  128    91    花吻蜘蛛8   200       40      10
H009  128    91    黑锷蜘蛛8   200       10       12 
H009  242   152    月魔蜘蛛8   150       40      10
H009  242   152    天狼蜘蛛8   150       40       8
H009  242   152    钢牙蜘蛛8   150       40      10
H009  242   152    花吻蜘蛛8   150       40      10
H009  242   152    黑锷蜘蛛8   150       35      12 
H009   66   208    月魔蜘蛛8   150       10      10
H009   66   208    天狼蜘蛛8   150       10       8
H009   66   208    钢牙蜘蛛8   150       40      10
H009   66   208    花吻蜘蛛8   150       30      10
H009   66   208    黑锷蜘蛛8   150        5      12 
;;特殊
H009  128    91    血巨人8  200         5      30
H009  128    91    血巨人8  200         5      30
H009  128    91    血僵尸8  200         5      30
H009  128    91    血僵尸8  200         5      30
H009  128    91    月魔蜘蛛8  200         5      10
H009  128    91    双头血魔   200         1      30
H009  128    91    双头金刚   200         1      30
幻10
H010 205 210 牛头侍卫8 200 90 10
H010 205 210 牛魔法师8 200 90 10
H010 205 210 牛魔将军8 200 80 10
H010 205 210 牛魔侍卫8 200 80 10
H010 205 210 牛魔法师8 200 80 10
H010 205 210 牛魔祭司8 200 26 30
H010 205 210 牛魔将军8 200 24 30
H010 205 210 牛魔将军8 200 10 30
H010 205 210 牛魔祭司8 200 10 30
H010 205 210 牛魔祭司8 200 15 30
H010 205 210 牛魔法师8 200 50 10
H010 205 210 牛魔祭司8 200 50 10
H010 205 210 牛魔将军8 200 50 10
H010 205 210 牛魔侍卫8 200 50 10
H010 205 210 牛魔法师8 200 50 10 
;;特殊
H010 205 210 赤月恶魔 200 1 30
H010 205 210 暗之触龙神8 200 1 30
H010 205 210 牛魔王8  200 1 30
H010 205 210 暗之牛魔王8 200 1 30
;-------------------------------------------------------
；王者禁地
;-------------------------------------------------------
H104  55    27    黑色恶蛆8         100    50    6
H104  162   92    巨型蠕虫8         100    51    5
H104  126   37    钳虫8             100    50    5
H104  55    27    蜈蚣8             100    50    5
H104  100   100   邪恶钳虫          100    1     30		

H102  251   41    红野猪8           200    50     10
H102  304   340   黑野猪8           200    50     10
H102  309   19    黑色恶蛆8         200    50     10
H102  200   200   楔蛾8             200    55    10

H105 100   90    骷髅长枪兵8        100   50    25
H105 100   90    骷髅刀斧手8        100   50    25
H105 100   90    骷髅锤兵8          100   50    25
H105 100   90    骷髅弓箭手8        100   50    25
;-----------------------------------------------------
;王者禁地
;-----------------------------------------------------
H106	75  114	 	蝎子王	     150	 10	 17
H106	75  114	 	蜈蚣王	     150	 10	 17
H106	75  114	 	钉耙猫王     150	 10	 17
H106	75  114	 	多钩猫王     150	 10	 17
H106	75  114	 	虎蛇王	     150	 10	 17
H106	75  114	 	电僵王	     150	 10	 17
H106	75  114	 	红蛇王	     150	 10	 17
H106	75  114	 	雪蚕王	     150	 10	 17
H106	75  114	 	神兽	     150	 10	 17
H106    100 100         地藏魔王   	 150     1      60
H106	75  114	 	暗之双头金刚	 150	 1	30
H106	75  114	 	暗之虹魔教主	 150	 1	30
H106	75  114	 	暗之骷髅精灵	 150	 1	30
H106	75  114	 	暗之沃玛教主	 150	 1	30
H106	75  114	 	暗之双头血魔	 150	 1	30
H106    75  114	 	暗之黄泉教主	 150	 1	30
H106    75  114	 	重装使者	 150	 1	30
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 
;沙巴克影之道一层
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王           100   12    30
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12   10
H201  100   100   尸王           100  12    30
H201  100   100   恶灵尸王        75    16     20
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100  12    30
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12   10
H201  100   100   尸王           100  22    30
H201  100   100   恶灵尸王        75    16     20
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   12    30
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12   10
H201  100   100   尸王           100  22    30
H201  100   100   恶灵尸王        75    16     20
H201  100   100   僵尸1           100   12    8
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12    10
H201  100   100   尸王            100   12    30
H201  100   100   僵尸4           100   14    8
H201  100   100   僵尸5           100   12   10
H201  100   100   尸王           100  22    30
H201  100   100   恶灵尸王        75    16     20
H201  100   100   尸王3           100   15    30
H201  100   100   僵尸10          100   11     100
H201  100   100   僵尸40          100   11     100
H201  100   100   僵尸50          100   11     100
H201  100   100   僵尸1           100   15    8
H201  100   100   尸王3           100   15    30
H201  100   100   僵尸10          100   11     100
H201  100   100   僵尸40          100   11     100
H201  100   100   僵尸50          100   11     100
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 
;沙巴克影之道二层
H202  100   100  祖玛卫士        100   10    10
H202  100   100  祖玛卫士0       100   10    30
H202  100   100  祖玛卫士       100   50    10
H202  100   100  祖玛弓箭手      100   10    30
H202  100   100  祖玛弓箭手      100   10    30
H202  100   100  祖玛雕像        100   10    10
H202  100   100  祖玛雕像        100   10    30
H202  100   100  楔蛾            100   20    5
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
;沙巴克影之道三层
H203  100   100  祖玛卫士       100   55    8
H203  100   100  祖玛雕像        100   10    8
H203  100   100  楔蛾            100   20    8
H203  100   100  祖玛卫士       100   45    8
H203  100   100  祖玛雕像        100   10    8
H203  100   100  楔蛾            100   20    8
H203  100   100  祖玛卫士      100   30    8
H203  100   100  祖玛卫士0       100   2     60
H203  100   100  祖玛弓箭手0      100   5     8
H203  100   100  祖玛雕像        100   1    8
H203  100   100  祖玛弓箭手     100   3    8
H203   100  50   祖玛教主         140   1   30
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
;沙巴克藏宝阁
H204  100 100   地藏魔王   	  50    1    30
H204  100  50   祖玛教主   	  140   1    30
H204  100 100   沃玛教主   	  140   1    30
H204  100 100   黄泉教主  	  100   1    30
H204  100 100   虹魔教主  	  100   11   30
H204  100 100   虹魔猪卫   	  100   12   40
H204  100 100   虹魔蝎卫   	  100   12   35
H204  100 100   白野猪     	  100   15   35
H204  100 100   沃玛卫士   	  100   16   35
H204  100 100   祖玛卫士   	  100   20   35
H204  100 100   祖玛雕像   	  100   20   35
H204  100 100   祖玛弓箭手        100   30   35
H204  100 100   楔蛾              100   30   18
H204  100 100   暗之沃玛教主      150   1    30
H204  100 100   暗之骷髅精灵      150   1    30
H204  100 100   暗之双头金刚      150   1    30
H204  100 100   暗之双头血魔      150   1    30
H204  100 100   暗之黄泉教主      150   1    30
H204  100 100   暗之虹魔教主      150   1    30
;━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 
;地图名：万恶之源
D10071   17  21   暗之赤月恶魔     0      1     30
D10071   13  16   千年树妖         0      1     30
D10071   14  23   月魔蜘蛛         5      5     5
D10071   10  18   月魔蜘蛛         50     5     5
D10071   14  23   黑锷蜘蛛         5      5     5
D10071   16  22   邪恶巨人         50     2     5
D10071   10  18   暗之沃玛教主     50     1     30
D10071   10  18   暗之骷髅精灵     50     1     30
D10071   10  18   暗之双头金刚     50     1     30
D10071   10  18   暗之双头血魔     50     1     30
