;代码	X	Y	名称	范围	数量	时间
631  150 150 魔龙射手 250  15  5
631  150 150 魔龙射手 250  15  10
631  150 150 魔龙射手1 250  15  10
631  150 150 魔龙射手0 250  5  20

;地图名：魔龙谷
64  150 150 魔龙刀兵 250  25  5
64  150 150 魔龙刀兵 250  25  10
64  150 150 魔龙刀兵0 250  25  10
64  150 150 魔龙刀兵1 250  5  20
64  150 150 魔龙破甲兵 250  25  5
64  150 150 魔龙破甲兵 250  25  10
64  150 150 魔龙破甲兵0 250  25  10
64  150 150 魔龙破甲兵1 250  5  10
64  150 150 魔龙射手 250  25  5
64  150 150 魔龙射手 250  25  10
64  150 150 魔龙射手0 250  25  10
64  150 150 魔龙射手1 250  5  20

;地图名：龙源血路
65  150 150 魔龙刀兵 250  45  5
65  150 150 魔龙刀兵 250  45  10
65  150 150 魔龙刀兵0 250  45  10
65  150 150 魔龙刀兵1 250  5  20
65  150 150 魔龙破甲兵 250  45  5
65  150 150 魔龙破甲兵 250  45  10
65  150 150 魔龙破甲兵0 250  45  10
65  150 150 魔龙破甲兵1 250  5  10
65  150 150 魔龙射手 250  45  5
65  150 150 魔龙射手 250  45  10
65  150 150 魔龙射手0 250  45  10
65  150 150 魔龙射手1 250  5  20
65  150 150 魔龙力士 250 2 10
65  150 150 魔龙力士 250 2 15
65  150 150 魔龙战将 250 2 10
65  150 150 魔龙巨蛾 250 2 15
65  150 150 魔龙巨蛾 250 2 10
65  150 150 魔龙战将 250 2 15
65  150 150 魔龙战将(精英) 250 1 60

;地图名：魔龙血域
66  150 150 魔龙刀兵 250  50  5
66  150 150 魔龙刀兵 250  50  10
66  150 150 魔龙刀兵0 250  25  10
66  150 150 魔龙刀兵1 250  5  20
66  150 150 魔龙破甲兵 250  50  5
66  150 150 魔龙破甲兵 250  50  10
66  150 150 魔龙破甲兵0 250  25  10
66  150 150 魔龙破甲兵1 250  5  10
66  150 150 魔龙射手 250  50  5
66  150 150 魔龙射手 250  50  10
66  150 150 魔龙射手0 250  25  10
66  150 150 魔龙射手1 250  15  20
66  150 150 魔龙力士0 250 2 30
66  150 150 魔龙力士 250 2 30
66  150 150 魔龙巨蛾 250 1 30
66  150 150 魔龙巨蛾0 250 1 30
66  150 150 魔龙战将 250 2 30
66  150 150 魔龙战将0 250 1 30
66  221 50 魔龙教主1 10 1 30
66  221 50 暗之魔龙教主 10 1 60
66  221 50 魔龙树妖 0 1 60
;地图名：BOSS之家

BSZJ	140	135	邪恶钳虫	200	2	20
BSZJ	140	135	白野猪		200	10	20
BSZJ	140	135	白野猪		200	10	20
BSZJ	140	135	牛魔法师0	200	20	10
BSZJ	140	135	虹魔猪卫	200	3	30
BSZJ	100	88	白野猪		200	10	20
BSZJ  150 150 魔龙力士0  250 3 50
BSZJ  150 150 魔龙力士7   250 2 60
BSZJ  150 150 魔龙巨蛾7   250 1 60
BSZJ  150 150 魔龙巨蛾(精英)   250 2 60
BSZJ  150 150 魔龙巨蛾0  250 3 50
BSZJ  150 150 魔龙战将7   250 2 60
BSZJ  150 150 魔龙战将0  250 3 50
BSZJ	140	135	牛魔将军	200	35	10
BSZJ    140	135	牛魔祭司	200	35	10
BSZJ	140	135	牛魔侍卫	200	50	10
BSZJ	140	135	牛魔法师	200	20	10
BSZJ	140	135	牛魔王		200	1	54
BSZJ	140	135	暗之牛魔王	200	1	55
BSZJ	140	135	祖玛雕像3	200	50	8
BSZJ	140	135	祖玛卫士3	200	50	8
BSZJ	140	135	祖玛弓箭手3	200	50	8
BSZJ	140	135	双头血魔7	120	1	85
BSZJ	140	135	双头金刚7	120	1	75
BSZJ	140	135	魔龙树妖	120	2	60
BSZJ	140	135	魔龙树妖1	120	2	30
BSZJ	140	135	赤月恶魔	120	1	77
BSZJ	140	135	祖玛教主	220	1	59
BSZJ	140	135	黄泉教主  	220	1	58
BSZJ	140	135	触龙神7  	220	2	10
BSZJ	140	135	虹魔教主  	220	1	56
BSZJ	140	135	重装使者7  	220	1	57
BSZJ	140	135	魔龙教主1  	200	2	30
BSZJ	140	135	暗之魔龙教主  	200	1	30
BSZJ	140	135	魔龙教主7  	200	3	30
BSZJ	140	135	暗之魔龙教主1  	200	2	60

37  37    38   67     67   67            67   37   52  51

bssly2  37   37    万年树妖   0    1   60
bssly2  38   67    万年树妖   0    1   60
bssly2  67   67    魔龙树妖   0    1   60
bssly2  67   37    魔龙树妖   0    1   60
bssly2  52   51    魔龙树妖1   100    5   30
bssly2  52   51    万年树妖1   100    3   30
bssly2  52   51    魔龙教主1   100    1   30
bssly2  52   51    魔龙教主   100    1   30
bssly2  52   51    暗之魔龙教主   100    1   30
bssly2  52   51    暗之魔龙教主1   100    1   30
bssly2  52   51    魔影巨人1   100    1   30
bssly2  52   51    魔影巨人    100    1   30
bssly2  52   51    星辰玉龙    100    1   30
bssly2  52   51 魔龙力士0  250 3 20
bssly2  52   51 魔龙力士7   250 2 30
bssly2  52   51 魔龙巨蛾7   250 1 30
bssly2  52   51 魔龙巨蛾    250 2 20
bssly2  52   51 魔龙巨蛾0  250 3 20
bssly2  52   51 魔龙战将7   250 2 20
bssly2  52   51 魔龙战将0  250 3 20
bssly2  52   51   暗之魔龙力士7         100   2    10
bssly2  52   51   暗之魔龙战将7         100   2    10
bssly2  52   51   暗之魔龙巨蛾7  	100   2    10
bssly2    55  55   暗之沃玛教主          100   1  30
bssly2    55  55   暗之骷髅精灵           100   1  30
bssly2  55  55   暗之双头金刚           100   1  30
bssly2   55  55   暗之双头血魔          100   1  30
bssly2   55  55   暗之黄泉教主          100   1  30
bssly2   55  55   暗之虹魔教主           100   1  30
bssly2   55  55     祖玛教主   	        100   1    30
bssly2   55  55     沃玛教主   	        100   1    30
bssly2   55  55     沃玛教主   	        100   1    30
bssly2    55  55     黄泉教主  	        100   1    30
bssly2   55  55     虹魔教主  	        100   1    30
bssly2   55  55     魔龙教主  	        100   1    30
bssly2   55  55     赤月恶魔  	        100   1    30
bssly2   55  55    暗之牛魔王  	        100   1    30
bssly2   55  56      牛魔王  	        100   1    30
bssly2   55  56      触龙神7  	        100   8    30


B102    11    14    圣域教主          10    1      30


;幻境一层
H001 75 75 恶灵僵尸 75 60  20
H001 75 75 恶灵僵尸 75 60  20
H001 75 75 恶灵僵尸(精英) 75 1  20
H001 75 75 恶灵尸王 75 20  60
H001 75 75 恶灵尸王(精英) 75 1  30
H001 75 75 蜈蚣    75 60  20
H001 75 75 黑色恶蛆  75 60  20
H001 75 75 跳跳蜂  75 60  20
H001 75 75 跳跳蜂(精英)  75 1  20
H001 75 75 钳虫  75 60  20 
H001 75 75 尸王  75 2 10
H001 75 75 尸王  75 2 10
H001 75 75 尸王(精英)  75 1 60	1	56
H001 75 75 骷髅精灵   75 2 15
H001 75 75 骷髅精灵 75 2 15
H001 75 75 骷髅精灵 75 2 15 
;幻境二层
H002    115  93    黑色恶蛆        100     30        10
H002    115  93    黑野猪          100     30        10
H002    171  153   楔蛾            100     30        10
H002    323  187   红野猪          100     30       10
H002    323  187    楔蛾            100     30       10
H002    323  187    黑色恶蛆        100     30        10
;幻境三层
H003    40      40      沃玛勇士       20      30       20
H003    40      40      沃玛战将       20      30       20
H003    40      40      火焰沃玛       20      30       20
H003    40      40      沃玛战士       20      30       20
H003    50      50      沃玛勇士       20      30       20
H003    50      50      沃玛战将       20      7       20
H003    50      50      火焰沃玛       20      7       20
H003    50      50      沃玛战士       20      5       20
H003    60      60      沃玛战将       20      5       20
H003    60      60      火焰沃玛       20      5       20
H003    60      60      沃玛战士       20      5       20
H003    40      50      沃玛勇士       20      5       20
H003    40      50      沃玛战将       20      5       20
H003    40      50      火焰沃玛       20      5       20
H003    40      50      沃玛战士       20      5       20
H003    40      50      沃玛战将       20      5       20
H003    40      50      火焰沃玛       20      7       20
H003    40      50      沃玛战将       20      7       20
H003    50      40      沃玛勇士       20      7       20
H003    50      40      沃玛战将       20      5       20
H003    50      40      火焰沃玛       20      5       20
H003    50      40      沃玛战士       20      5       20
H003    60      50      沃玛勇士       20      5       20
H003    60      50      沃玛战将       20      5       20
H003    60      50      火焰沃玛       20      5       20
H003    60      50      沃玛战士       20      5       20
H003    50      60      沃玛勇士       20      3       20
H003    50      60      沃玛战将       20      3       20
H003    50      60      火焰沃玛       20      3       20
H003    50      60      沃玛战士       20      5       20
H003    20      21      沃玛勇士       20      20      20
H003    20      21      沃玛战将       20      30      20
H003    20      21      火焰沃玛       20      50      20
H003    50      60      沃玛战将       20      3       20
H003    50      60      火焰沃玛       20      3       20
H003    50      60      沃玛战士       20      5       20
H003    20      21      沃玛勇士       20      20      20
H003    20      21      沃玛战将       20      30      20
H003    20      21      火焰沃玛       20      50      20
H003    20      21      沃玛战士       20      8       20 
H003    50      50      沃玛卫士       30      2       20 
H003    40      40      沃玛勇士       20      5       20
H003    40      40      沃玛战将       20      5       20
H003    40      40      火焰沃玛       20      5       20
H003    40      40      沃玛战士       20      5       20
H003    50      50      沃玛勇士       20      7       20
H003    50      50      沃玛战将       20      7       20
H003    50      50      火焰沃玛       20      7       20
H003    50      50      沃玛战士       20      5       20
H003    60      60      沃玛战将       20      5       20
H003    60      60      火焰沃玛       20      5       20
H003    60      60      沃玛战士       20      5       20
H003    40      50      沃玛勇士       20      5       20
H003    40      50      沃玛战将       20      5       20
H003    40      50      火焰沃玛       20      5       20
H003    40      50      沃玛战士       20      5       20
H003    40      50      沃玛战将       20      5       20
H003    40      50      火焰沃玛       20      7       20
H003    40      50      沃玛战将       20      7       20
H003    50      40      沃玛勇士       20      7       20
H003    50      40      沃玛战将       20      5       20
H003    50      40      火焰沃玛       20      5       20
H003    50      40      沃玛战士       20      5       20
H003    60      50      沃玛勇士       20      5       20
H003    60      50      沃玛战将       20      5       20
H003    60      50      火焰沃玛       20      5       20
H003    60      50      沃玛战士       20      5       20
H003    50      60      沃玛勇士       20      3       20
H003    50      60      沃玛战将       20      3       20
H003    50      60      火焰沃玛       20      3       20
H003    50      60      沃玛战士       20      5       20
H003    20      21      沃玛勇士       20      20      20
H003    20      21      沃玛战将       20      30      20
H003    20      21      火焰沃玛       20      50      20
H003    20      21      沃玛战士       20      8       20 
H003    50      50      沃玛卫士       30      2       20 
;幻境四层
H004   19   39     黑色恶蛆        70     20      10
H004   97   81     黑色恶蛆        70     20      10
H004   57   166    黑色恶蛆        70     20      10
H004   178  127    黑色恶蛆        70     20      10
H004   19   39     跳跳蜂        70     15        10
H004   97   81     跳跳蜂        70     15        10
H004   57   166    跳跳蜂        70     15        10
H004   178  127    跳跳蜂        70     15        10
H004   19   39     巨型蠕虫      70     15        10
H004   97   81     巨型蠕虫      70     15        10
H004   57   166    巨型蠕虫      70     15        10
H004   178  127    巨型蠕虫      70     15        10
H004   19   39     钳虫    70     20       10
H004   97   81     钳虫    70     20       10
H004   57   166    钳虫    70     20       10
H004   178  127    钳虫    70     20       10
H004   100  100    钳虫    100    10       10 50
H004   100  100    钳虫    100    10       10 50
H004   100  100    蜈蚣        100    80       7
H004   100  100    蜈蚣        100    10       10 50
H004   19   39     黑色恶蛆        70     20      10
H004   97   81     黑色恶蛆        70     20      10
H004   57   166    黑色恶蛆        70     20      10
H004   178  127    黑色恶蛆        70     20      10
H004   19   39     跳跳蜂        70     15        10
H004   97   81     跳跳蜂        70     15        10
H004   57   166    跳跳蜂        70     15        10
H004   178  127    跳跳蜂        70     15        10
H004   19   39     巨型蠕虫      70     15        10
H004   97   81     巨型蠕虫      70     15        10
H004   57   166    巨型蠕虫      70     15        10
H004   178  127    巨型蠕虫      70     15        10
H004   19   39     钳虫    70     20       10
H004   97   81     钳虫    70     20       10
H004   57   166    钳虫    70     20       10
H004   178  127    钳虫    70     20       10
H004   100  100    钳虫    100    10       10 50
H004   100  100    钳虫    100    10       10 50
H004   100  100    蜈蚣        100    80       7
H004   100  100    蜈蚣        100    10       10 50
H004   100  100    蜈蚣        100    10       10 50
H004   100  100    邪恶钳虫  100    2       60
H004   100  100    蜈蚣      50     2        20
H004   100  100    跳跳蜂       50     2        20
H004   100  100    巨型蠕虫     50     20        20
H004   100  100    钳虫   50     2        20 
H004    83    168   触龙神     40   1   30
H004   19   39     黑色恶蛆        70     20      10
H004   97   81     黑色恶蛆        70     20      10
H004   57   166    黑色恶蛆        70     20      10
H004   178  127    黑色恶蛆        70     20      10
H004   19   39     跳跳蜂        70     15        10
H004   97   81     跳跳蜂        70     15        10
H004   57   166    跳跳蜂        70     15        10
H004   178  127    跳跳蜂        70     15        10
H004   19   39     巨型蠕虫      70     15        10
H004   97   81     巨型蠕虫      70     15        10
H004   57   166    巨型蠕虫      70     15        10
H004   178  127    巨型蠕虫      70     15        10
H004   19   39     钳虫    70     20       10
H004   97   81     钳虫    70     20       10
H004   57   166    钳虫    70     20       10
H004   178  127    钳虫    70     20       10
H004   100  100    钳虫    100    10       10 50
H004   100  100    钳虫    100    10       10 50
H004   100  100    蜈蚣        100    80       7
H004   100  100    蜈蚣        100    10       10 50
H004   100  100    蜈蚣        100    10       10 50
H004   100  100    邪恶钳虫  100    2       60
H004   100  100    蜈蚣      50     2        20
H004   100  100    跳跳蜂       50     2        20
H004   100  100    巨型蠕虫     50     20        20
H004   100  100    钳虫   50     2        20 
H004    83    168   触龙神     40   1   30
;幻境五层
H005 200 190 骷髅锤兵               100 20 8
H005 200 190 骷髅长枪兵             100 80 8
H005 145  80 骷髅刀斧手             100 80 8
H005 145  80 骷髅弓箭手             100 20 10
H005 100 125 骷髅刀斧手             100 80 8
H005 100 125 骷髅锤兵               100 20 10
H005 200 190 骷髅弓箭手             100 20 20
H005 100 125 骷髅长枪兵             100 20 20
H005 100 145 骷髅长枪兵             100 80 8
H005 100 145 骷髅刀斧手             100 20 10
H005 100 140 骷髅刀斧手             100 20 60
H005 200 190 骷髅刀斧手             100 20 10
H005 100 125 骷髅锤兵               100 20 20
H005 100 125 骷髅刀斧手             100 20 10
H005 100 125 骷髅长枪兵             100 20 20
H005 100 125 黄泉教主               100 1 30 
;幻境六层
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    楔蛾           100     40        10
H006    100  100    楔蛾            100     40        10
H006    100  100    楔蛾            100     40        10
H006    100  100    蝎蛇            100     50        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    楔蛾           100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    蝎蛇            100     50        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    黑色恶蛆        100     30        10
H006    100  100    楔蛾           100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    蝎蛇            100     50        10
H006    100  100    白野猪          100      15        10
H006    100  100    白野猪        100      30        30
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    楔蛾           100     40        10
H006    100  100    楔蛾            100     40        10
H006    100  100    楔蛾            100     40        10
H006    100  100    蝎蛇            100     50        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    楔蛾           100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    蝎蛇            100     50        10
H006    100  100    黑色恶蛆        100     40        10
H006    100  100    黑色恶蛆        100     30        10
H006    100  100    楔蛾           100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    楔蛾            100     30        10
H006    100  100    蝎蛇            100     50        10
H006    100  100    白野猪          100      15        10
H006    100  100    白野猪        100      30        30
H006    100  100    白野猪(精英)          100      1        30
H006    100  100    邪恶毒蛇        100      3       10 
H006      100  100  魔龙教主1        10       1         30
H006      100  100  暗之魔龙教主       10       1         30
;幻境七层
H006    83   25    石墓尸王        0       1     10
H007   100  100    祖玛弓箭手3      100   80      10
H007   100  100    祖玛雕像3        100   80      10
H007   100  100    楔蛾            100   80      10 
H007   100  100    祖玛弓箭手3     100    30        10
H007   100  100    祖玛雕像3       100    40        10
H007   100  100    祖玛卫士3       100    40        10
H007   100  100    祖玛弓箭手3     100    40        10
H007   100  100    祖玛弓箭手3     100    40        10
H007   100  100    祖玛卫士3       100    40         10
H007   100  100    祖玛雕像3       100    20        10 
H007   117 11       魔龙教主1        1       1         30

;幻境迷宫
T2061   19   24    角蝇      5     1      10
T2061   19   24    楔蛾     5     1      10
T2061   19   24    电僵王   5     1      10
T2062   19   24    角蝇     5     1      10
T2062   19   24    楔蛾     5     1      10
T2062   19   24    电僵王   5     1      10
T2063   19   24    角蝇     5     1      10
T2063   19   24    楔蛾     5     1      10
T2063   19   24    电僵王   5     1      10
T3061   19   24    角蝇     5     1      10
T3061   19   24    楔蛾     5     1      10
T3061   19   24    电僵王   5     1      10
T3062   19   24    角蝇     5     1      10
T3062   19   24    楔蛾     5     1      10
T3062   19   24    电僵王   5     1      10
T3063   19   24    角蝇     5     1      10
T3063   19   24    楔蛾     5     1      10
T3063   19   24    电僵王   5     1      10 
T1061   19   24    角蝇     5     1      10
T1061   19   24    楔蛾     5     1      10
T1061   19   24    电僵王   5     1      10
T1061   19   24    重装使者7  5     1      60 
;幻境八层
H008   61    26    祖玛雕像3     10       50      10
H008   61    26    祖玛雕像3     10       50      10
H008   40    45    祖玛卫士3     20       50      10
H008   40    45    祖玛卫士3     20       50      10
H008   61    26    祖玛雕像3     10       50      10
H008   61    26    祖玛雕像3     10       50      10
H008   40    45    祖玛卫士3     20       50      10
H008   40    45    祖玛卫士3     20       50      10
H008   40    45    祖玛弓箭手3   50       50      10
H008   40    45    祖玛弓箭手3   50       50      10
H008   26    58    祖玛雕像3     10       30      10
H008   26    58    祖玛雕像3     10       30      10
H008   32    50    祖玛雕像3     10       30      10
H008   24    58    祖玛雕像3     10       30      10
H008   20    45    祖玛卫士3     10        30      10
H008   20    45    祖玛卫士3     10        30      10
H008   40    25    祖玛卫士3     10        30      10
H008   40    25    祖玛卫士3     10        25      10
H008   32    50    祖玛卫士3     10        25      10
H008   24    59    祖玛卫士3     10        25      10
H008   65    35    祖玛雕像3     10        25      10
H008   65    35    祖玛雕像3     10        25      10
H008   40    25    祖玛卫士3     10        30      10
H008   40    25    祖玛卫士3     10        25      10
H008   65    35    祖玛雕像3     10        25      10
H008   65    35    祖玛雕像3     10        25      10
H008   40    65    祖玛雕像3     10        25      10
H008   40    65    祖玛雕像3     10        25      10
H008   40    45    楔蛾         60       30      10 
H008   40    45    虹魔蝎卫   30        1      30
H008   40    45    虹魔猪卫   30        1      15
H008   40    45    虹魔蝎卫 30        2      10
H008   40    45    虹魔猪卫  30        2      10
H008   25    29    虹魔教主   10        1      30 
H008   40    40    暗之魔龙教主  10   1      30
H008   40    40    魔龙教主1  10   1      30



;幻境九层
H009  128    91    月魔蜘蛛   200       70      10
H009  128    91    天狼蜘蛛   200       90       8
H009  128    91    钢牙蜘蛛   200       90      10
H009  128    91    花吻蜘蛛   200       90      10
H009  128    91    黑锷蜘蛛   200       20       12 
H009  242   152    月魔蜘蛛   150       50      10
H009  242   152    天狼蜘蛛   150       90       8
H009  242   152    钢牙蜘蛛   150       80      10
H009  242   152    花吻蜘蛛   150       80      10
H009  242   152    黑锷蜘蛛   150       35      12 
H009   66   208    月魔蜘蛛   150       50      10
H009   66   208    天狼蜘蛛   150       60       8
H009   66   208    钢牙蜘蛛   150       40      10
H009   66   208    花吻蜘蛛   150       30      10
H009   66   208    黑锷蜘蛛   150        5      12 
H009  128    91    血巨人     200         5      20
H009  128    91    血巨人     200         5      20
H009  128    91    血僵尸     200         5      20
H009  128    91    血僵尸     200         5      20
H009  128    91    月魔蜘蛛   200         5      10
H009  128    91    双头血魔   200         2      30
H009  128    91    双头金刚   200         2      30
H009  128    91    月魔蜘蛛   200       70      10
H009  128    91    天狼蜘蛛   200       90       8
H009  128    91    钢牙蜘蛛   200       90      10
H009  128    91    花吻蜘蛛   200       90      10
H009  128    91    黑锷蜘蛛   200       20       12 
H009  242   152    月魔蜘蛛   150       50      10
H009  242   152    天狼蜘蛛   150       90       8
H009  242   152    钢牙蜘蛛   150       80      10
H009  242   152    花吻蜘蛛   150       80      10
H009  242   152    黑锷蜘蛛   150       35      12 
H009   66   208    月魔蜘蛛   150       50      10
H009   66   208    天狼蜘蛛   150       60       8
H009   66   208    钢牙蜘蛛   150       40      10
H009   66   208    花吻蜘蛛   150       30      10
H009   66   208    黑锷蜘蛛   150        5      12 
H009  128    91    血巨人     200         5      20
H009  128    91    血巨人     200         5      20
H009  128    91    血僵尸     200         5      20
H009  128    91    血僵尸     200         5      20
H009  128    91    月魔蜘蛛   200         5      10
H009  128    91    双头血魔   200         2      30
H009  128    91    双头金刚   200         2      30
;屠龙殿
H010 205 210 牛头侍卫 200 90 10
H010 205 210 牛魔法师 200 90 10
H010 205 210 牛魔将军 200 80 10
H010 205 210 牛魔侍卫 200 80 10
H010 205 210 牛魔法师 200 80 10
H010 205 210 牛魔祭司 200 26 30
H010 205 210 牛魔将军 200 10 30
H010 205 210 牛魔祭司 200 10 30
H010 205 210 牛魔祭司 200 15 30
H010 205 210 牛魔法师 200 50 10
H010 205 210 牛魔祭司 200 50 10
H010 205 210 牛魔将军 200 50 10
H010 205 210 牛魔侍卫 200 50 10
H010 205 210 牛魔法师 200 50 10 
H010 150 150 魔龙力士 250 5 30
H010 150 150 魔龙战将 250 5 30
H010 150 150 魔龙巨蛾 250 5 30
H010 150 150 魔龙巨蛾(精英) 250   5 160
H010 128 91  双头血魔  200 1 30
H010 128 91  双头金刚  200 1 30
H010 326 327 赤月恶魔 1 1 30
H010 15 377 暗之触龙神 1 1 30
H010 380 35 牛魔王  1 1 30
H010 53 56 暗之牛魔王 1 1 30
H010 26 372 黄泉教主 1 1 30
H010 200 372 重装使者  200 1 60
H010 26 372 魔龙教主1  200 1 30
H010 26 372 魔龙教主  200 2 30
H010 347 31  暗之魔龙教主1  200 2 60
H010 347  31 魔龙教主1  200 1 60
H010 347  31 魔龙教主  200 10 60
H010 100 100   魔龙教主(精英)      150   1   360


h010	290   95   魔龙树妖8      0   1    30
h010	197   304   魔龙教主388      0   1    30
h010	127   179    暗之魔龙教主8      0   1    30
h010	267   166   魔龙教主388      0   1    30
h010	16   309   魔龙教主388      0   1    30
h010	73   322   魔龙教主388      0   1    30
h010	98   334   暗之魔龙教主8      0   1    30
h010	267   166   魔龙教主388     0   1    30
h010	370   18   魔龙教主388      0   1    30
h010	342   55   魔龙教主388      0   1    30 
h010	259   339   魔龙教主388      0   1    30 
h010	224   390   魔龙教主388      0   1    30
h010	272   352   魔龙教主388      0   1    30
h010	385   217    魔龙教主388      0   1    30
h010	 302   202    魔龙教主388      0   1    30
h010	396   289   魔龙教主388      0   1    30
h010	367   167   魔龙教主388      0   1    30 
h010	375  139   魔龙教主388      0   1    30
h010	332   104   魔龙教主388      0   1    30 
h010	389   56   魔龙教主388      0   1    30
h010	 274   68  魔龙教主388      0   1    30 
h010	 335   131  魔龙教主388      0   1    30
h010	 348  16   暗之魔龙教主8      0   1    30
h010	 251   93   暗之魔龙教主8      0   1    30
h010	 200   20   魔龙教主388      0   1    30
h010	 136   24   暗之魔龙教主8      0   1    30
h010	  299  167  魔龙教主388     0   1    30
h010	284   12   魔龙树妖8      0   1    30
h010	209   76   魔龙树妖8      0   1    30
h010	305    229   魔龙树妖8      0   1    30
h010	 30  246  魔龙树妖8      0   1    30
h010	287   292   魔龙教主388      0   1    30 
h010	269   248   魔龙教主388      0   1    30 
h010	226   255   魔龙教主388      0   1    30 
h010	 214  191  魔龙教主388      0   1    30 
h010	220  119   魔龙教主388      0   1    30 
h010	 98   70  魔龙教主388      0   1    30 
h010	 20  382  魔龙教主388      0   1    30 
h010	151  314   魔龙教主388      0   1    30 
h010	91    254   魔龙教主388      0   1    30 



mudi  60 60 素狐 200 10 20
mudi   60 60 赤狐 200 10 20
mudi   60 60 黑狐 200 10 20
mudi   60 60 雷炎蛛王 1 1 120
mudi 205 210 牛头侍卫 200 10 10
mudi 205 210 牛魔法师 200 10 10
mudi 205 210 牛魔将军 200 10 10
mudi 205 210 牛魔侍卫 200 10 10
mudi 205 210 牛魔法师 200 10 10
mudi 150 150 魔龙巨蛾(精英) 250 1 60
mudi 150 150  双头血魔  200 1 30
mudi 150 150  双头金刚  200 1 30
mudi 150 150 赤月恶魔 1 1 30
mudi 150 150 暗之触龙神 1 1 30
mudi 150 150 牛魔王  1 1 30
mudi 150 150 暗之牛魔王 1 1 30
mudi 150 150 黄泉教主 1 1 30
mudi 150 150 重装使者  200 1 60
mudi 150 150 魔龙教主1  200 1 60
mudi 150 150 暗之魔龙教主  200 1 60
mudi  150 150 魔龙刀兵 250  5  5
mudi  150 150 魔龙刀兵 250  5  10
mudi  150 150 魔龙刀兵0 250  5  10
mudi  150 150 魔龙刀兵1 250  5  20
mudi  150 150 魔龙破甲兵 250  10  5
mudi  150 150 魔龙破甲兵 250  10  10
mudi  150 150 魔龙破甲兵0 250  5  10
mudi  150 150 魔龙破甲兵1 250  5  10
mudi  150 150 魔龙射手 250  5  5
mudi  150 150 魔龙射手0 250  5  10
mudi  150 150 魔龙射手1 250  5  20
mudi  150 150 魔龙力士0 250 1 30
mudi  150 150 魔龙力士 250 1 30
mudi  150 150 魔龙巨蛾 250 1 30
mudi  150 150 魔龙巨蛾0 250 1 30
mudi  150 150 魔龙战将 250 2 30
mudi  150 150 魔龙战将0 250 1 30
mudi   228 174 墓地魔王 50 1 120
mudi  100 100   魔龙教主(精英)      150   1    120


shenhua 73 75     斩浪（卧龙） 1 60
shenhua 73 75     新月（卧龙） 1 60
shenhua  73 75     魔龙力士 50 1 30
shenhua 73 75     魔龙战将 50 1 30
shenhua 73 75     魔龙巨蛾 50 1 30
shenhua  73 75     魔龙巨蛾(精英) 70 1 60
shenhua 73 75     双头血魔  20 1 30
shenhua 73 75      双头金刚  20 1 30
shenhua 73 75     赤月恶魔 1 1 30
shenhua 73 75     暗之触龙神 1 1 30
shenhua 73 75     牛魔王  1 1 30
shenhua 73 75     暗之牛魔王 1 1 30
shenhua 73 75     黄泉教主 1 1 30
shenhua 73 75     重装使者(精英)  60 1 60
shenhua 73 75     魔龙教主1  80 2 30
shenhua 73 75     暗之魔龙教主  80 2 60
shenhua 73 75      魔龙破甲兵 50  10  5
shenhua 73 75     魔龙射手 30  50  5
shenhua 73 75     魔龙教主1 10 1 30
shenhua  66 66  鲜花神龙  1  1  120
shenhua  88 81      魔龙教主(精英)      10   1    120
shenhua  88 81      狂热火蜥蜴(精英)  30 1 30


tongtian 40 60   魔龙教主(精英)      150   1    120
tongtian  50	50 通天神龙 1 1 120
tongtian  41	74 魔龙教主1 50 1 30
tongtian  41	74 暗之魔龙教主 50 1 30
tongtian  41	74 弧月天珠 50 1 180
tongtian  41	74 狐月褐蛙 50 1 30
tongtian  41	74 狐月褐蛙 50 1 30
tongtian  41	74 狂热火蜥蜴 30 20 30
tongtian  41	74 狂热火蜥蜴(精英)  30 1 30
tongtian  68 68 狂热火蜥蜴 30 5 30
tongtian  38 38 狂热火蜥蜴 30 5 30
tongtian  41	74 狐月黄蛙 50 1 20
tongtian  68 68 狐月黄蛙 50 1 20
tongtian  38 38 狐月黄蛙 50 1 20


;;籍阿6摸固肺
AD71601	25	25	红野猪	25	17	10
AD71601	25	25	黑野猪	25	17	10
AD71601	25	25	楔蛾	25	10	10
AD71601	25	25	蝎蛇	25	17	10
AD71601	25	25	黑色恶蛆	25	10	10
AD71601	25	25	红野猪	25	17	10
AD71601	25	25	黑野猪	25	17	10
AD71601	25	25	楔蛾	25	10	10
AD71601	25	25	蝎蛇	25	17	10
AD71601	25	25	黑色恶蛆	25	10	10
;特殊
